lipid_variable,lipid_label,diet_variable,selection_count,selection_frequency,coef_mean,coef_std,alpha_mean,alpha_std,bootstrap_iterations,bootstrap_sample_size,effective_sample_size,diet_display
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_soy_milk_24h,11,0.55,-0.0005172731114726048,0.0010978858780579318,0.001186853760045107,0.0002735229013749584,20,9916,9916,Soy milk 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_meat_substitutes_soy_24h,18,0.9,-0.0038526533520780505,0.002055047407755028,0.001186853760045107,0.0002735229013749584,20,9916,9916,Meat substitutes - soy 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_spirits_24h,20,1.0,0.011570107331499458,0.002079848785939479,0.001186853760045107,0.0002735229013749584,20,9916,9916,Spirits 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_sushi_24h,12,0.6,0.00032863505398381674,0.001131836853473655,0.001186853760045107,0.0002735229013749584,20,9916,9916,Sushi 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_sweets_24h,11,0.55,0.00041496341582387687,0.001194065947303098,0.001186853760045107,0.0002735229013749584,20,9916,9916,Other sweets 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_tea_24h,19,0.95,0.004128758652950637,0.0020510772343592773,0.001186853760045107,0.0002735229013749584,20,9916,9916,Tea 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_tea_decaffeinated_24h,13,0.65,0.0012492073787143455,0.0016064901943316447,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Tea, decaffeinated 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_tomatoes_24h,19,0.95,0.0037486067914869635,0.0023999460903727362,0.001186853760045107,0.0002735229013749584,20,9916,9916,Tomatoes 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_vegetable_dips_24h,9,0.45,-6.539242610870133e-06,0.0010484567834580212,0.001186853760045107,0.0002735229013749584,20,9916,9916,Vegetable dips 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_meat_substitutes_vegetarian_24h,20,1.0,-0.00470967274159193,0.001401510217064396,0.001186853760045107,0.0002735229013749584,20,9916,9916,Meat substitutes - vegetarian 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_vegetables_including_mushrooms_fruiting_and_mixed_vegetables_24h,18,0.9,-0.003290853558428353,0.00198900848165782,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Other vegetables, including mushrooms, fruiting and mixed vegetables 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_vegetable_side_dishes_24h,17,0.85,0.0025168713880702855,0.0019582962189671296,0.001186853760045107,0.0002735229013749584,20,9916,9916,Vegetable side dishes 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_water_still_and_sparkling_24h,20,1.0,0.0058722592191770675,0.0015954573500511497,0.001186853760045107,0.0002735229013749584,20,9916,9916,Water (still and sparkling) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_white_fish_and_tinned_tuna_24h,20,1.0,0.004654410708462819,0.00243833811716367,0.001186853760045107,0.0002735229013749584,20,9916,9916,White fish and tinned tuna 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_whole_milk_24h,14,0.7,0.0014002938602061476,0.0017445616513462612,0.001186853760045107,0.0002735229013749584,20,9916,9916,Whole milk 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_fortified_wine_24h,8,0.4,-0.00010283426267960749,0.0005622608861704038,0.001186853760045107,0.0002735229013749584,20,9916,9916,Fortified wine 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_red_wine_24h,20,1.0,0.025857509579509497,0.0023855997707424794,0.001186853760045107,0.0002735229013749584,20,9916,9916,Red wine 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_white_wine_24h,20,1.0,0.021630151011049748,0.0011719859883279823,0.001186853760045107,0.0002735229013749584,20,9916,9916,White wine 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_cream_24h,11,0.55,0.0006776498754334171,0.0014345853224475367,0.001186853760045107,0.0002735229013749584,20,9916,9916,Cream 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_animal_fat_spread_lower_fat_24h,8,0.4,-4.31817030403181e-05,0.0026996804988073863,0.005492004754199283,0.0010242662849536649,20,10906,10906,Animal fat spread lower fat 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_animal_fat_spread_normal_24h,20,1.0,0.014487892990291584,0.007293052595293885,0.005492004754199283,0.0010242662849536649,20,10906,10906,Animal fat spread normal 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_added_sugars_and_preserves_24h,7,0.35,0.0011086491780588404,0.0026159100639902423,0.005492004754199283,0.0010242662849536649,20,10906,10906,Added sugars and preserves 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_allium_vegetables_24h,14,0.7,0.0055487309335148895,0.00728433772186845,0.005492004754199283,0.0010242662849536649,20,10906,10906,Allium vegetables 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_beef_24h,5,0.25,0.0011997583642369136,0.003462760943839396,0.005492004754199283,0.0010242662849536649,20,10906,10906,Beef 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_beer_and_cider_24h,18,0.9,-0.006220979889621958,0.004625166667668524,0.005492004754199283,0.0010242662849536649,20,10906,10906,Beer and cider 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_biscuits_24h,15,0.75,0.00408964996386203,0.004025593536342039,0.005492004754199283,0.0010242662849536649,20,10906,10906,Biscuits 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_breaded_battered_chicken_24h,15,0.75,-0.00787625452503562,0.007839975253405901,0.005492004754199283,0.0010242662849536649,20,10906,10906,Breaded/battered chicken 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_breaded_battered_fish_24h,8,0.4,-0.00046836105138936546,0.002751360493185563,0.005492004754199283,0.0010242662849536649,20,10906,10906,Breaded/battered fish 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_mixed_bread_50_50_brown_and_seeded_24h,8,0.4,-0.0007012110610958189,0.006269766974341608,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Mixed bread (50/50), brown and seeded 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_bread_24h,13,0.65,-0.003668896288945689,0.004953833092883524,0.005492004754199283,0.0010242662849536649,20,10906,10906,Other bread 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_white_bread_24h,14,0.7,-0.00646993686677888,0.005738600419933418,0.005492004754199283,0.0010242662849536649,20,10906,10906,White bread 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_wholemeal_bread_24h,17,0.85,-0.007761943807417992,0.00593937017232628,0.005492004754199283,0.0010242662849536649,20,10906,10906,Wholemeal bread 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_biscuit_cereal_24h,11,0.55,-0.0007163759612012655,0.0027996606265397886,0.005492004754199283,0.0010242662849536649,20,10906,10906,Biscuit cereal 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_bran_cereal_24h,4,0.2,-0.0007954710570629686,0.00184305834713002,0.005492004754199283,0.0010242662849536649,20,10906,10906,Bran cereal 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_oat_cereal_non_sugar_24h,16,0.8,-0.006093729805434123,0.006344264210281964,0.005492004754199283,0.0010242662849536649,20,10906,10906,Oat cereal (non sugar) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_oat_cereal_sugar_24h,10,0.5,-0.000684920034109382,0.002181024601030321,0.005492004754199283,0.0010242662849536649,20,10906,10906,Oat cereal (sugar) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_cereal_sugar_24h,19,0.95,-0.00910504162311554,0.0063201495023454,0.005492004754199283,0.0010242662849536649,20,10906,10906,Other cereal (sugar) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_chocolate_confectionery_24h,19,0.95,0.014238610854954458,0.006563454798226912,0.005492004754199283,0.0010242662849536649,20,10906,10906,Chocolate confectionery 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_coffee_caffeinated_24h,20,1.0,0.028842541202902795,0.006778985889884262,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Coffee, caffeinated 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_coffee_decaffeinated_24h,20,1.0,0.01760452890302986,0.006083405098219931,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Coffee, decaffeinated 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_savoury_crackers_24h,9,0.45,-0.0008860966481734067,0.002899189226283291,0.005492004754199283,0.0010242662849536649,20,10906,10906,Savoury crackers 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_milk_dairy_desserts_24h,16,0.8,0.00587971699424088,0.006281999775298698,0.005492004754199283,0.0010242662849536649,20,10906,10906,Milk-dairy desserts 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_desserts_and_cakes_and_pastries_24h,13,0.65,0.002691329256049357,0.003623652762137952,0.005492004754199283,0.0010242662849536649,20,10906,10906,Other desserts and cakes and pastries 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_soy_desserts_and_yogurt_24h,14,0.7,0.005639384834648808,0.0060151895097925075,0.005492004754199283,0.0010242662849536649,20,10906,10906,Soy desserts and yogurt 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_milk_based_and_powdered_drinks_24h,17,0.85,-0.004867641642340459,0.004267046057270389,0.005492004754199283,0.0010242662849536649,20,10906,10906,Milk-based and powdered drinks 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_egg_and_egg_dishes_24h,10,0.5,-0.0006966882559936493,0.0031175410150335275,0.005492004754199283,0.0010242662849536649,20,10906,10906,Egg and egg dishes 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_apples_and_pears_24h,18,0.9,-0.004807092210103292,0.004636992428266722,0.005492004754199283,0.0010242662849536649,20,10906,10906,Apples and pears 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_berries_24h,7,0.35,0.00021190344996284692,0.001393312111918068,0.005492004754199283,0.0010242662849536649,20,10906,10906,Berries 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_citrus_24h,8,0.4,0.0011432443861849606,0.0015944275911805729,0.005492004754199283,0.0010242662849536649,20,10906,10906,Citrus 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_dried_fruit_24h,7,0.35,-0.00014401624794118105,0.002694495888396431,0.005492004754199283,0.0010242662849536649,20,10906,10906,Dried fruit 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_fruit_24h,18,0.9,-0.007714758132351562,0.005543654783238553,0.005492004754199283,0.0010242662849536649,20,10906,10906,Other fruit 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_stewed_fruit_24h,18,0.9,0.00748356799595058,0.005043031984863198,0.005492004754199283,0.0010242662849536649,20,10906,10906,Stewed fruit 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_fruit_juice_24h,8,0.4,0.0014275544264819473,0.003852676832654013,0.005492004754199283,0.0010242662849536649,20,10906,10906,Fruit juice 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_full_fat_yogurt_24h,6,0.3,0.000833337235962972,0.002662846263405126,0.005492004754199283,0.0010242662849536649,20,10906,10906,Full fat yogurt 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_grain_dishes_added_fat_24h,15,0.75,0.0017848026225692592,0.0032853369725952897,0.005492004754199283,0.0010242662849536649,20,10906,10906,Grain dishes - added fat 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_green_leafy_cabbages_24h,12,0.6,-0.0013414404220384313,0.002561527735250037,0.005492004754199283,0.0010242662849536649,20,10906,10906,Green leafy/cabbages 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_high_fat_cheese_24h,17,0.85,0.007193967420607805,0.0053075027976341015,0.005492004754199283,0.0010242662849536649,20,10906,10906,High fat cheese 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_lamb_24h,9,0.45,0.0012608698560143238,0.0030333731196537663,0.005492004754199283,0.0010242662849536649,20,10906,10906,Lamb 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_legumes_and_pulses_24h,12,0.6,-0.0018679804459679871,0.001992108930149162,0.005492004754199283,0.0010242662849536649,20,10906,10906,Legumes and pulses 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_low_fat_yogurt_24h,9,0.45,0.0032590116024948657,0.004764300655109372,0.005492004754199283,0.0010242662849536649,20,10906,10906,Low fat yogurt 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_medium_and_low_fat_cheese_24h,16,0.8,0.01040061975363642,0.008295535118072645,0.005492004754199283,0.0010242662849536649,20,10906,10906,Medium and low fat cheese 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_meat_offal_24h,5,0.25,0.000586907158140093,0.003057493574121298,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Other meat, offal 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_muesli_24h,11,0.55,0.0013625299208797515,0.0040782043027841565,0.005492004754199283,0.0010242662849536649,20,10906,10906,Muesli 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_nut_based_spreads_24h,9,0.45,0.0007958138747198972,0.003087517672141661,0.005492004754199283,0.0010242662849536649,20,10906,10906,Nut-based spreads 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_unsalted_nuts_and_seeds_24h,20,1.0,-0.022655596118420364,0.00737171451246906,0.005492004754199283,0.0010242662849536649,20,10906,10906,Unsalted nuts and seeds 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_salted_nuts_and_seeds_24h,12,0.6,-0.0031062130889040417,0.005177326803569271,0.005492004754199283,0.0010242662849536649,20,10906,10906,Salted nuts and seeds 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_oily_fish_24h,13,0.65,-0.0021087159715534654,0.0035811863552516836,0.005492004754199283,0.0010242662849536649,20,10906,10906,Oily fish 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_olive_oil_drizzling_dunking_24h,6,0.3,0.00047160942340269686,0.0033869640069386342,0.005492004754199283,0.0010242662849536649,20,10906,10906,Olive oil (drizzling/dunking) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_plant_based_spread_lower_fat_24h,13,0.65,-0.0038279653643257918,0.0043524380747960575,0.005492004754199283,0.0010242662849536649,20,10906,10906,Plant-based spread lower fat 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_plant_based_spread_normal_24h,8,0.4,-0.0023413887189235537,0.004076269140099774,0.005492004754199283,0.0010242662849536649,20,10906,10906,Plant-based spread normal 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_white_pasta_and_rice_24h,18,0.9,-0.01058202558197081,0.006805060116386595,0.005492004754199283,0.0010242662849536649,20,10906,10906,White pasta and rice 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_wholemeal_pasta_brown_rice_and_other_wholegrains_24h,20,1.0,-0.018211515987059102,0.007342161694681039,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Wholemeal pasta, brown rice and other wholegrains 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_peas_and_sweetcorn_24h,9,0.45,0.0004696421470725909,0.0027920901037324433,0.005492004754199283,0.0010242662849536649,20,10906,10906,Peas and sweetcorn 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_pizza_24h,9,0.45,-0.0026722859125584363,0.0033020619238935136,0.005492004754199283,0.0010242662849536649,20,10906,10906,Pizza 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_pork_24h,12,0.6,0.0027471077453810723,0.0034906624727091486,0.005492004754199283,0.0010242662849536649,20,10906,10906,Pork 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_potatoes_and_sweet_potatoes_baked_boiled_24h,13,0.65,-0.0027339937165379523,0.0037378890594961405,0.005492004754199283,0.0010242662849536649,20,10906,10906,Potatoes and sweet potatoes (baked/boiled) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_fried_roast_potatoes_24h,10,0.5,-0.0032116010304889643,0.004747745298566923,0.005492004754199283,0.0010242662849536649,20,10906,10906,Fried/roast potatoes 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_mashed_potatoes_24h,15,0.75,0.006316782801877707,0.005022336519146861,0.005492004754199283,0.0010242662849536649,20,10906,10906,Mashed potatoes 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_poultry_24h,20,1.0,0.009405617357697339,0.00611538829439277,0.005492004754199283,0.0010242662849536649,20,10906,10906,Poultry 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_processed_meat_24h,12,0.6,-0.002134651137748733,0.002606367280531669,0.005492004754199283,0.0010242662849536649,20,10906,10906,Processed meat 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_raw_salad_24h,3,0.15,0.00028618929209187625,0.0018477196495647582,0.005492004754199283,0.0010242662849536649,20,10906,10906,Raw salad 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_rice_oat_milk_24h,17,0.85,-0.004828584234928712,0.00397987158612631,0.005492004754199283,0.0010242662849536649,20,10906,10906,Rice/oat milk 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_root_vegetables_24h,14,0.7,0.003945240945904515,0.005830262204391353,0.005492004754199283,0.0010242662849536649,20,10906,10906,Root vegetables 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_low_non_sugar_sugar_sweetened_beverages_24h,6,0.3,-0.0011820643325336278,0.005072792269932837,0.005492004754199283,0.0010242662849536649,20,10906,10906,Low/non sugar sugar-sweetened beverages 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_sugar_sweetened_beverages_and_other_sugary_drinks_24h,11,0.55,-0.0011513202705828007,0.004652657438067361,0.005492004754199283,0.0010242662849536649,20,10906,10906,Sugar-sweetened beverages and other sugary drinks 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_samosa_pakora_24h,12,0.6,-0.0014253219313104637,0.0043889862995753195,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Samosa, pakora 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_sauces_and_condiments_high_fat_24h,15,0.75,0.005480844673729735,0.005679588385758864,0.005492004754199283,0.0010242662849536649,20,10906,10906,Sauces and condiments (high fat) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_sauces_and_condiments_low_fat_24h,13,0.65,-0.00338009157567285,0.004245996502909377,0.005492004754199283,0.0010242662849536649,20,10906,10906,Sauces and condiments (low fat) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_semi_skimmed_milk_24h,18,0.9,0.010325333708897233,0.00674750763762757,0.005492004754199283,0.0010242662849536649,20,10906,10906,Semi skimmed milk 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_shellfish_24h,7,0.35,-0.0003470503375865519,0.0021214230628779037,0.005492004754199283,0.0010242662849536649,20,10906,10906,Shellfish 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_skimmed_milk_and_cholesterol_lowering_milk_24h,14,0.7,-0.0063164596969727425,0.00699993428208008,0.005492004754199283,0.0010242662849536649,20,10906,10906,Skimmed milk and cholesterol-lowering milk 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_savoury_snacks_24h,16,0.8,-0.006848066273960285,0.005845731450578598,0.005492004754199283,0.0010242662849536649,20,10906,10906,Savoury snacks 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_soups_24h,17,0.85,-0.008246617898112162,0.00622656220181097,0.005492004754199283,0.0010242662849536649,20,10906,10906,Soups 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_soy_milk_24h,16,0.8,-0.0054743362470617285,0.005351159652309858,0.005492004754199283,0.0010242662849536649,20,10906,10906,Soy milk 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_meat_substitutes_soy_24h,15,0.75,-0.004103388811927289,0.003555823442082436,0.005492004754199283,0.0010242662849536649,20,10906,10906,Meat substitutes - soy 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_spirits_24h,11,0.55,-0.003704911812565115,0.006057669461834538,0.005492004754199283,0.0010242662849536649,20,10906,10906,Spirits 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_sushi_24h,9,0.45,0.0016155336528754561,0.002648572285094082,0.005492004754199283,0.0010242662849536649,20,10906,10906,Sushi 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_sweets_24h,16,0.8,-0.005097548017511144,0.0041087921042234675,0.005492004754199283,0.0010242662849536649,20,10906,10906,Other sweets 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_tea_24h,8,0.4,-0.0014616169632063248,0.0033998047382232904,0.005492004754199283,0.0010242662849536649,20,10906,10906,Tea 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_tea_decaffeinated_24h,9,0.45,-8.165469625964761e-06,0.002642321942136626,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Tea, decaffeinated 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_tomatoes_24h,13,0.65,0.0036955852836399574,0.004553993467246825,0.005492004754199283,0.0010242662849536649,20,10906,10906,Tomatoes 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_vegetable_dips_24h,20,1.0,-0.01198972340207547,0.0042761832137513224,0.005492004754199283,0.0010242662849536649,20,10906,10906,Vegetable dips 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_meat_substitutes_vegetarian_24h,19,0.95,-0.013707534421700984,0.008109152473410952,0.005492004754199283,0.0010242662849536649,20,10906,10906,Meat substitutes - vegetarian 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_other_vegetables_including_mushrooms_fruiting_and_mixed_vegetables_24h,19,0.95,-0.01380602470599115,0.008189057837834805,0.005492004754199283,0.0010242662849536649,20,10906,10906,"Other vegetables, including mushrooms, fruiting and mixed vegetables 24h"
ldl_cholesterol_mmol_L,LDL cholesterol,diet_vegetable_side_dishes_24h,17,0.85,-0.0045651357642782385,0.004334361968085912,0.005492004754199283,0.0010242662849536649,20,10906,10906,Vegetable side dishes 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_water_still_and_sparkling_24h,20,1.0,-0.020422230241820216,0.005719918501027249,0.005492004754199283,0.0010242662849536649,20,10906,10906,Water (still and sparkling) 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_white_fish_and_tinned_tuna_24h,9,0.45,-0.0021911482966970653,0.003499657507135893,0.005492004754199283,0.0010242662849536649,20,10906,10906,White fish and tinned tuna 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_whole_milk_24h,17,0.85,0.0064283339801477265,0.0042315874214192304,0.005492004754199283,0.0010242662849536649,20,10906,10906,Whole milk 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_fortified_wine_24h,6,0.3,-0.00034170625440310687,0.003093583116766228,0.005492004754199283,0.0010242662849536649,20,10906,10906,Fortified wine 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_red_wine_24h,18,0.9,-0.009321643866860541,0.006660220596127046,0.005492004754199283,0.0010242662849536649,20,10906,10906,Red wine 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_white_wine_24h,7,0.35,-0.0009361610020278022,0.0022676591672732157,0.005492004754199283,0.0010242662849536649,20,10906,10906,White wine 24h
ldl_cholesterol_mmol_L,LDL cholesterol,diet_cream_24h,17,0.85,0.011218356969766318,0.00633272729094387,0.005492004754199283,0.0010242662849536649,20,10906,10906,Cream 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_animal_fat_spread_lower_fat_24h,14,0.7,-0.0010027476557297633,0.0008630022136868233,0.000840706228939214,0.00020267001519902166,20,9847,9847,Animal fat spread lower fat 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_animal_fat_spread_normal_24h,20,1.0,0.004530324437655509,0.0013891801401236402,0.000840706228939214,0.00020267001519902166,20,9847,9847,Animal fat spread normal 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_added_sugars_and_preserves_24h,20,1.0,-0.006832133932039142,0.0015869971896666233,0.000840706228939214,0.00020267001519902166,20,9847,9847,Added sugars and preserves 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_allium_vegetables_24h,14,0.7,0.0008183727339201141,0.0009703810353910887,0.000840706228939214,0.00020267001519902166,20,9847,9847,Allium vegetables 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_beef_24h,20,1.0,0.003517179109621793,0.00132875841273934,0.000840706228939214,0.00020267001519902166,20,9847,9847,Beef 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_beer_and_cider_24h,20,1.0,0.015947761200368404,0.0013186129616022204,0.000840706228939214,0.00020267001519902166,20,9847,9847,Beer and cider 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_biscuits_24h,11,0.55,0.00026679141883505507,0.000562414111110775,0.000840706228939214,0.00020267001519902166,20,9847,9847,Biscuits 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_breaded_battered_chicken_24h,13,0.65,2.894607387133874e-05,0.0009869424081155067,0.000840706228939214,0.00020267001519902166,20,9847,9847,Breaded/battered chicken 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_breaded_battered_fish_24h,16,0.8,0.0015574743680190294,0.0013679052494511897,0.000840706228939214,0.00020267001519902166,20,9847,9847,Breaded/battered fish 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_mixed_bread_50_50_brown_and_seeded_24h,10,0.5,4.684402592829429e-05,0.0009671271958578261,0.000840706228939214,0.00020267001519902166,20,9847,9847,"Mixed bread (50/50), brown and seeded 24h"
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_other_bread_24h,20,1.0,-0.003532011085189879,0.0011115231705255005,0.000840706228939214,0.00020267001519902166,20,9847,9847,Other bread 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_white_bread_24h,19,0.95,-0.002392292785225436,0.0013167786254857103,0.000840706228939214,0.00020267001519902166,20,9847,9847,White bread 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_wholemeal_bread_24h,15,0.75,-0.0009255905023110245,0.00101158790804515,0.000840706228939214,0.00020267001519902166,20,9847,9847,Wholemeal bread 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_biscuit_cereal_24h,20,1.0,-0.005296892148908228,0.0014454676200169937,0.000840706228939214,0.00020267001519902166,20,9847,9847,Biscuit cereal 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_bran_cereal_24h,7,0.35,-0.00012983059605176095,0.00048803627299589544,0.000840706228939214,0.00020267001519902166,20,9847,9847,Bran cereal 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_oat_cereal_non_sugar_24h,13,0.65,-0.0009928156694513745,0.0009489550103411234,0.000840706228939214,0.00020267001519902166,20,9847,9847,Oat cereal (non sugar) 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_oat_cereal_sugar_24h,16,0.8,0.0007079242572217481,0.001005830786335482,0.000840706228939214,0.00020267001519902166,20,9847,9847,Oat cereal (sugar) 24h
apolipoprotein_a_g_L_log,log(Apolipoprotein A),diet_other_cereal_sugar_24h,20,1.0,-0.004884712933562696,0.0009577750869811588,0.000840706228939214,0.00020267001519902166,20,9847,9847,Other cereal (sugar) 24h
