lipid_variable,lipid_label,diet_variable,diet_label,partial_spearman_r,p_value,neg_log10_p,n,small_sample,covariates_used,abs_r
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_non_oily_fish_intake,Non-oily fish intake,0.0003443471817278116,0.8468880773765672,0.07217398115634223,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0003443471817278116
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_processed_meat_intake,Processed meat intake,-0.01643808838479078,3.0219315457445203e-20,19.5197153777343,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01643808838479078
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_poultry_intake,Poultry intake,-0.0009857227947430362,0.5804428396810299,0.2362405418744,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0009857227947430362
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_beef_intake,Beef intake,-0.008323155349088457,3.0527597250826045e-06,5.515307376565151,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.008323155349088457
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_lamb_mutton_intake,Lamb/mutton intake,-0.0017339856620859182,0.33089024749782825,0.4803160328410363,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0017339856620859182
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_pork_intake,Pork intake,-0.01604955459565192,2.251708292982968e-19,18.647487872681065,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01604955459565192
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_age_when_last_ate_meat,Age when last ate meat,0.026348328604032516,0.001715630728184856,2.765576183835616,14159,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.026348328604032516
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_never_eat_eggs_dairy_wheat_sugar,"Never eat eggs, dairy, wheat, sugar",0.01979527094795374,1.2382460459378602e-28,27.907193050165706,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01979527094795374
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_cheese_intake,Cheese intake,-0.0269360444991153,1.7362996669335095e-50,49.76037531806259,307638,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0269360444991153
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_milk_type_used,Milk type used,-0.0397081260847157,6.477114417371775e-110,109.18861843112361,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0397081260847157
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_spread_type,Spread type,-0.03692348586001851,2.7184225247273633e-95,94.56568303991548,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03692348586001851
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_non_butter_spread_type_details,Non-butter spread type details,-0.008763279642302797,0.0005024281106878327,3.2989260699574126,157645,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.008763279642302797
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_bread_intake,Bread intake,-0.015280073127108025,2.4903974146913375e-17,16.603731343171138,307109,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.015280073127108025
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_bread_type,Bread type,0.0018650269621762828,0.30444033601398157,0.5164978073950199,303206,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0018650269621762828
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_cereal_intake,Cereal intake,-0.09238307072678226,0.0,inf,299295,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.09238307072678226
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_cereal_type,Cereal type,-0.0051839685253982125,0.008167307915201042,2.0879210707918237,260345,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0051839685253982125
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_salt_added_to_food,Salt added to food,0.02959527268307265,7.086355053145817e-62,61.149577091664284,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.02959527268307265
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_tea_intake,Tea intake,-0.01643415863386991,1.2945548470215645e-19,18.887879544878228,303939,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01643415863386991
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_coffee_intake,Coffee intake,0.034307100827972024,1.9117425640568292e-76,75.71857059037421,290749,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.034307100827972024
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_coffee_type,Coffee type,0.011516921546576237,1.2308950636116329e-08,7.909778970006923,244540,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.011516921546576237
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_hot_drink_temperature,Hot drink temperature,-0.009259097736021956,2.0794416415010711e-07,6.6820532633873855,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.009259097736021956
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_water_intake,Water intake,0.03559127345851762,3.818362061797391e-82,81.41812289365174,290784,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03559127345851762
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_major_dietary_changes_in_the_last_5_years,Major dietary changes in the last 5 years,-0.03138699969476888,2.2791243033976332e-69,68.64223198776061,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03138699969476888
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_variation_in_diet,Variation in diet,-0.005757456063747502,0.001244482265647558,2.905011287875222,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005757456063747502
apolipoprotein_b_g_L,Apolipoprotein B,diet_cooked_vegetable_intake,Cooked vegetable intake,-0.01699098562297196,9.936567512353447e-23,22.0027636123723,333482,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01699098562297196
apolipoprotein_b_g_L,Apolipoprotein B,diet_salad_raw_vegetable_intake,Salad / raw vegetable intake,-0.018736592446324325,1.347053614983168e-26,25.870615118287446,324489,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.018736592446324325
apolipoprotein_b_g_L,Apolipoprotein B,diet_fresh_fruit_intake,Fresh fruit intake,-0.027175709824255743,2.6593867515518373e-55,54.5752184991292,332120,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.027175709824255743
apolipoprotein_b_g_L,Apolipoprotein B,diet_dried_fruit_intake,Dried fruit intake,-0.006975692667001756,9.580459499581865e-05,4.018613660718205,312727,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.006975692667001756
apolipoprotein_b_g_L,Apolipoprotein B,diet_oily_fish_intake,Oily fish intake,0.008862311445115375,1.972317153234358e-07,6.705023248205803,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.008862311445115375
apolipoprotein_b_g_L,Apolipoprotein B,diet_non_oily_fish_intake,Non-oily fish intake,0.008434269713654881,7.395830995432055e-07,6.131013021605602,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.008434269713654881
apolipoprotein_b_g_L,Apolipoprotein B,diet_processed_meat_intake,Processed meat intake,-0.0052588070652788655,0.002023694213950257,2.693855110027329,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0052588070652788655
apolipoprotein_b_g_L,Apolipoprotein B,diet_poultry_intake,Poultry intake,-0.003600279958629704,0.0345812083710103,1.461159835246801,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.003600279958629704
apolipoprotein_b_g_L,Apolipoprotein B,diet_beef_intake,Beef intake,0.004189022368047213,0.013940186761997653,1.8557314077902562,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004189022368047213
apolipoprotein_b_g_L,Apolipoprotein B,diet_lamb_mutton_intake,Lamb/mutton intake,-0.0035789069131282676,0.03566877397225538,1.4477118182264064,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0035789069131282676
apolipoprotein_b_g_L,Apolipoprotein B,diet_pork_intake,Pork intake,-0.011405806106409788,2.157097516949963e-11,10.666130221093118,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.011405806106409788
apolipoprotein_b_g_L,Apolipoprotein B,diet_age_when_last_ate_meat,Age when last ate meat,0.012073450946298725,0.13067836504879246,0.8837963077344745,15673,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012073450946298725
apolipoprotein_b_g_L,Apolipoprotein B,diet_never_eat_eggs_dairy_wheat_sugar,"Never eat eggs, dairy, wheat, sugar",-0.016267371531946795,1.3103696643333558e-21,20.88260616958635,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.016267371531946795
apolipoprotein_b_g_L,Apolipoprotein B,diet_cheese_intake,Cheese intake,-0.005733065429492747,0.0008728941532979265,3.059038415430275,337086,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005733065429492747
apolipoprotein_b_g_L,Apolipoprotein B,diet_milk_type_used,Milk type used,-0.021102116058888957,3.054719688247829e-35,34.51502863597218,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.021102116058888957
apolipoprotein_b_g_L,Apolipoprotein B,diet_spread_type,Spread type,-0.017330635373523598,2.6129025024900404e-24,23.58287679517912,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.017330635373523598
apolipoprotein_b_g_L,Apolipoprotein B,diet_non_butter_spread_type_details,Non-butter spread type details,-0.03921543714190691,1.3212765944263219e-59,58.879006258192476,172259,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03921543714190691
apolipoprotein_b_g_L,Apolipoprotein B,diet_bread_intake,Bread intake,-0.023437667087785982,4.1502894407243254e-42,41.38192161458283,336485,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.023437667087785982
apolipoprotein_b_g_L,Apolipoprotein B,diet_bread_type,Bread type,-0.007067255455634264,4.636846716291109e-05,4.333777260664311,332174,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.007067255455634264
apolipoprotein_b_g_L,Apolipoprotein B,diet_cereal_intake,Cereal intake,-0.039910468672695404,1.0555957947651358e-115,114.97650234857129,327941,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.039910468672695404
apolipoprotein_b_g_L,Apolipoprotein B,diet_cereal_type,Cereal type,0.003359419554352492,0.0728142390517429,1.137783684740321,285177,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.003359419554352492
apolipoprotein_b_g_L,Apolipoprotein B,diet_salt_added_to_food,Salt added to food,0.0005739673061963828,0.7361952239478433,0.13300700435719393,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0005739673061963828
apolipoprotein_b_g_L,Apolipoprotein B,diet_tea_intake,Tea intake,-0.03504383104481669,5.335694425597148e-91,90.27280905035782,333045,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03504383104481669
apolipoprotein_b_g_L,Apolipoprotein B,diet_coffee_intake,Coffee intake,0.03590301033783341,2.2688468848499787e-91,90.64419481187554,318609,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03590301033783341
apolipoprotein_b_g_L,Apolipoprotein B,diet_coffee_type,Coffee type,-0.012754965963907664,4.079768698094955e-11,10.38936445847594,267824,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012754965963907664
apolipoprotein_b_g_L,Apolipoprotein B,diet_hot_drink_temperature,Hot drink temperature,0.0006566849102086095,0.699905471705388,0.15496061125559799,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0006566849102086095
apolipoprotein_b_g_L,Apolipoprotein B,diet_water_intake,Water intake,-0.01973773725989054,7.592255959933269e-29,28.119629158837775,318763,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01973773725989054
apolipoprotein_b_g_L,Apolipoprotein B,diet_major_dietary_changes_in_the_last_5_years,Major dietary changes in the last 5 years,-0.009297561107162844,4.831080199082912e-08,7.315955752881922,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.009297561107162844
apolipoprotein_b_g_L,Apolipoprotein B,diet_variation_in_diet,Variation in diet,0.014229415667775901,6.68182380329324e-17,16.175104980698244,344525,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.014229415667775901
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_cooked_vegetable_intake,Cooked vegetable intake,0.004213278030298735,0.02815488115615692,1.5504463015083458,271442,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004213278030298735
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_salad_raw_vegetable_intake,Salad / raw vegetable intake,0.004021848348003426,0.03874948192190346,1.4117340996083192,264096,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004021848348003426
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_fresh_fruit_intake,Fresh fruit intake,0.011792757706607128,8.729036349004022e-10,9.0590336980367,270281,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.011792757706607128
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_dried_fruit_intake,Dried fruit intake,0.005827600771163518,0.003273578914599454,2.484977185286665,254654,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005827600771163518
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_oily_fish_intake,Oily fish intake,-0.002372316627472777,0.20902479856454317,0.6798021864207678,280421,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.002372316627472777
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_non_oily_fish_intake,Non-oily fish intake,-0.001678360643790784,0.3741272111575279,0.42698070338750166,280421,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.001678360643790784
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_processed_meat_intake,Processed meat intake,0.005500388486072319,0.0035828615555611775,2.4457699729718927,280421,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005500388486072319
lipoprotein_a_nmol_L_log,Lipoprotein A (log),diet_poultry_intake,Poultry intake,-0.004620528440288801,0.014413344045508944,1.841235246665238,280421,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004620528440288801
